
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    2.7480      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
   14637  0.53526       2.3914      0.15768       2.4557     
   14638  0.53856       2.4119      0.15921       2.4765     
   14639  0.54185       2.4325      0.16074       2.4973     
   14640  0.54515       2.4531      0.16228       2.5182     
   14641  0.54845       2.4737      0.16381       2.5390     
   14642  0.53337       2.3817      0.15851       2.4458     
   14643  0.53285       2.3783      0.15819       2.4424     
   14644  0.53236       2.3749      0.15752       2.4389     
   14645  0.53665       2.4021      0.16004       2.4665     
   14646  0.53613       2.3988      0.15972       2.4631     
   14647  0.53565       2.3953      0.15905       2.4597     
   14648  0.53993       2.4226      0.16158       2.4873     
   14649  0.53941       2.4192      0.16126       2.4838     
   14650  0.53895       2.4158      0.16059       2.4804     
   14651  0.54322       2.4431      0.16312       2.5080     
   14652  0.54270       2.4397      0.16280       2.5046     
   14653  0.54224       2.4364      0.16212       2.5012     
   14654  0.54651       2.4636      0.16466       2.5289     
   14655  0.54600       2.4602      0.16434       2.5254     
   14656  0.54554       2.4569      0.16366       2.5221     
   14657  0.54981       2.4842      0.16621       2.5498     
   14658  0.54930       2.4809      0.16588       2.5464     
   14659  0.54884       2.4775      0.16520       2.5430     
   14660  0.55267       2.4820      0.14707       2.5471     
   14661  0.55177       2.4906      0.16242       2.5561     
   14662  0.55185       2.4883      0.15860       2.5537     
   14663  0.55204       2.4858      0.15374       2.5510     
   14664  0.53282       2.3576      0.13705       2.4210     
   14665  0.53613       2.3783      0.13871       2.4419     
   14666  0.53943       2.3989      0.14038       2.4628     
   14667  0.54274       2.4196      0.14205       2.4838     
   14668  0.54604       2.4404      0.14373       2.5049     
   14669  0.54935       2.4612      0.14540       2.5259     
   14670  0.53194       2.3667      0.15310       2.4306     
   14671  0.53205       2.3637      0.14908       2.4274     
   14672  0.53227       2.3609      0.14399       2.4245     
   14673  0.53524       2.3872      0.15465       2.4514     
   14674  0.53535       2.3844      0.15065       2.4484     
   14675  0.53557       2.3817      0.14560       2.4455     
   14676  0.53854       2.4078      0.15620       2.4722     
   14677  0.53866       2.4050      0.15223       2.4693     
   14678  0.53887       2.4023      0.14720       2.4664     
   14679  0.54185       2.4284      0.15775       2.4931     
   14680  0.54196       2.4257      0.15380       2.4902     
   14681  0.54217       2.4230      0.14882       2.4874     
   14682  0.54516       2.4491      0.15930       2.5140     
   14683  0.54527       2.4464      0.15539       2.5112     
   14684  0.54548       2.4438      0.15044       2.5084     
   14685  0.54846       2.4697      0.16085       2.5350     
   14686  0.54858       2.4672      0.15698       2.5323     
   14687  0.54878       2.4646      0.15207       2.5296     
   14688  0.55565       2.4777      0.13750       2.5430     
   14689  0.53594       2.3532      0.12726       2.4168     
   14690  0.53922       2.3738      0.12896       2.4377     
   14691  0.54250       2.3945      0.13067       2.4587     
   14692  0.54577       2.4152      0.13237       2.4797     
   14693  0.54906       2.4360      0.13408       2.5007     
   14694  0.55234       2.4569      0.13579       2.5218     
   14695  0.55992       2.4821      0.12908       2.5477     
   14696  0.54040       2.3577      0.11855       2.4217     
   14697  0.54365       2.3783      0.12030       2.4426     
   14698  0.54691       2.3990      0.12204       2.4636     
   14699  0.55018       2.4197      0.12379       2.4846     
   14700  0.55345       2.4405      0.12555       2.5056     
   14701  0.55670       2.4613      0.12731       2.5267     
   14702  0.56271       2.4942      0.12588       2.5600     
   14703  0.56149       2.4861      0.12489       2.5518     
   14704  0.56211       2.4887      0.12336       2.5544     
   14705  0.56240       2.4907      0.12367       2.5564     
   14706  0.54325       2.3708      0.11492       2.4350     
   14707  0.54650       2.3913      0.11673       2.4557     
   14708  0.54975       2.4118      0.11855       2.4765     
   14709  0.55299       2.4324      0.12038       2.4974     
   14710  0.55623       2.4530      0.12221       2.5182     
   14711  0.55947       2.4736      0.12404       2.5391     
   14712  0.54176       2.3610      0.11395       2.4250     
   14713  0.54244       2.3638      0.11227       2.4278     
   14714  0.54290       2.3666      0.11262       2.4307     
   14715  0.54506       2.3818      0.11578       2.4461     
   14716  0.54572       2.3845      0.11411       2.4488     
   14717  0.54616       2.3872      0.11444       2.4516     
   14718  0.54834       2.4026      0.11759       2.4671     
   14719  0.54899       2.4052      0.11595       2.4698     
   14720  0.54940       2.4078      0.11628       2.4724     
   14721  0.55161       2.4233      0.11941       2.4882     
   14722  0.55225       2.4260      0.11780       2.4908     
   14723  0.55265       2.4285      0.11812       2.4934     
   14724  0.55489       2.4442      0.12123       2.5093     
   14725  0.55551       2.4468      0.11964       2.5119     
   14726  0.55589       2.4491      0.11997       2.5143     
   14727  0.55817       2.4650      0.12306       2.5304     
   14728  0.55879       2.4676      0.12149       2.5330     
   14729  0.55914       2.4698      0.12182       2.5353     
   14730  0.56093       2.5090      0.14483       2.5750     
   14731  0.56253       2.4983      0.12937       2.5641     
   14732  0.56212       2.5019      0.13383       2.5677     
   14733  0.56162       2.5050      0.13901       2.5710     
   14734  0.54159       2.3856      0.13351       2.4500     
   14735  0.54481       2.4061      0.13539       2.4707     
   14736  0.54803       2.4266      0.13727       2.4915     
   14737  0.55125       2.4471      0.13915       2.5123     
   14738  0.55447       2.4677      0.14104       2.5332     
   14739  0.55770       2.4883      0.14294       2.5541     
   14740  0.54309       2.3749      0.11836       2.4390     
   14741  0.54272       2.3784      0.12274       2.4426     
   14742  0.54224       2.3817      0.12782       2.4460     
   14743  0.54634       2.3953      0.12017       2.4598     
   14744  0.54597       2.3988      0.12456       2.4633     
   14745  0.54549       2.4021      0.12967       2.4666     
   14746  0.54958       2.4158      0.12200       2.4805     
   14747  0.54922       2.4192      0.12640       2.4840     
   14748  0.54873       2.4225      0.13152       2.4874     
   14749  0.55282       2.4363      0.12383       2.5013     
   14750  0.55246       2.4397      0.12824       2.5047     
   14751  0.55197       2.4430      0.13338       2.5082     
   14752  0.55605       2.4569      0.12566       2.5222     
   14753  0.55569       2.4603      0.13009       2.5256     
   14754  0.55520       2.4636      0.13525       2.5290     
   14755  0.55929       2.4776      0.12751       2.5431     
   14756  0.55891       2.4810      0.13195       2.5466     
   14757  0.55842       2.4843      0.13713       2.5499     
   14758  0.55874       2.5185      0.15739       2.5845     
   14759  0.55990       2.5137      0.15097       2.5797     
   14760  0.53944       2.3957      0.14713       2.4601     
   14761  0.54262       2.4161      0.14884       2.4807     
   14762  0.54582       2.4365      0.15054       2.5014     
   14763  0.54905       2.4568      0.15224       2.5220     
   14764  0.55229       2.4773      0.15394       2.5428     
   14765  0.55552       2.4978      0.15566       2.5636     
   14766  0.54057       2.3906      0.14016       2.4550     
   14767  0.54378       2.4110      0.14196       2.4757     
   14768  0.54699       2.4315      0.14375       2.4964     
   14769  0.55021       2.4520      0.14555       2.5172     
   14770  0.55344       2.4725      0.14735       2.5379     
   14771  0.55667       2.4931      0.14916       2.5588     
   14772  0.55641       2.5278      0.17051       2.5940     
   14773  0.55756       2.5232      0.16395       2.5893     
   14774  0.53676       2.4077      0.16162       2.4721     
   14775  0.53997       2.4268      0.16298       2.4915     
   14776  0.54330       2.4466      0.16445       2.5116     
   14777  0.54661       2.4667      0.16595       2.5320     
   14778  0.54989       2.4869      0.16745       2.5525     
   14779  0.55316       2.5073      0.16897       2.5732     
   14780  0.53821       2.4011      0.15431       2.4656     
   14781  0.54135       2.4214      0.15592       2.4860     
   14782  0.54457       2.4415      0.15750       2.5065     
   14783  0.54783       2.4618      0.15909       2.5270     
   14784  0.55109       2.4821      0.16070       2.5476     
   14785  0.55433       2.5026      0.16232       2.5684     
   14786  0.57488       2.6885      0.18602       2.7555     
   14787  0.55876       2.5510      0.17657       2.6175     
   14788  0.56193       2.5712      0.17785       2.6379     
   14789  0.56506       2.5917      0.17914       2.6586     
   14790  0.56812       2.6125      0.18046       2.6797     
   14791  0.57107       2.6336      0.18183       2.7010     
   14792  0.57288       2.6612      0.18391       2.7284     
   14793  0.57719       2.6639      0.18102       2.7317     
   14794  0.55905       2.5476      0.17366       2.6140     
   14795  0.56224       2.5675      0.17489       2.6341     
   14796  0.56542       2.5874      0.17614       2.6543     
   14797  0.56854       2.6072      0.17738       2.6743     
   14798  0.57152       2.6265      0.17860       2.6938     
   14799  0.57422       2.6449      0.17982       2.7124     
   14800  0.57727       2.6537      0.17835       2.7216     
   14801  0.55840       2.5385      0.17038       2.6048     
   14802  0.56163       2.5586      0.17179       2.6251     
   14803  0.56486       2.5787      0.17320       2.6455     
   14804  0.56805       2.5986      0.17459       2.6657     
   14805  0.57109       2.6171      0.17586       2.6845     
   14806  0.57405       2.6342      0.17700       2.7018     
   14807  0.55895       2.5438      0.17177       2.6102     
   14808  0.57721       2.6550      0.17793       2.7228     
   14809  0.55708       2.5298      0.16942       2.5959     
   14810  0.56042       2.5505      0.17083       2.6169     
   14811  0.56376       2.5713      0.17225       2.6380     
   14812  0.56710       2.5922      0.17366       2.6592     
   14813  0.57047       2.6131      0.17508       2.6803     
   14814  0.57384       2.6340      0.17650       2.7016     
   14815  0.55781       2.5343      0.16978       2.6005     
   14816  0.56108       2.5547      0.17122       2.6212     
   14817  0.57493       2.6384      0.17526       2.7060     
