NODE UX UY UZ USUM
14574 0.83640E-001 2.4979 0.13542 2.5030
14575 0.84564E-001 2.5196 0.13731 2.5248
14576 0.81206E-001 2.5620 0.15618 2.5680
14577 0.82775E-001 2.5538 0.15037 2.5595
14578 0.75749E-001 2.4296 0.14561 2.4351
14579 0.76636E-001 2.4511 0.14732 2.4567
14580 0.77514E-001 2.4727 0.14905 2.4784
14581 0.78362E-001 2.4946 0.15080 2.5003
14582 0.79168E-001 2.5168 0.15257 2.5226
14583 0.80150E-001 2.5395 0.15431 2.5455
14584 0.77190E-001 2.4236 0.13964 2.4288
14585 0.78081E-001 2.4451 0.14140 2.4504
14586 0.78969E-001 2.4667 0.14318 2.4721
14587 0.79851E-001 2.4884 0.14496 2.4939
14588 0.80782E-001 2.5103 0.14673 2.5159
14589 0.81790E-001 2.5321 0.14853 2.5378
14590 0.86456E-001 2.7147 0.17220 2.7216
14591 0.79369E-001 2.5938 0.16241 2.6001
14592 0.81839E-001 2.6065 0.16335 2.6129
14593 0.82707E-001 2.6283 0.16515 2.6348
14594 0.83657E-001 2.6498 0.16690 2.6563
14595 0.84624E-001 2.6712 0.16865 2.6779
14596 0.85548E-001 2.6929 0.17042 2.6996
14597 0.86783E-001 2.7110 0.17039 2.7177
14598 0.80717E-001 2.5821 0.15983 2.5883
14599 0.82055E-001 2.6028 0.16158 2.6091
14600 0.83056E-001 2.6242 0.16331 2.6306
14601 0.84019E-001 2.6457 0.16506 2.6522
14602 0.84960E-001 2.6673 0.16683 2.6739
14603 0.85877E-001 2.6891 0.16861 2.6958
14604 0.86010E-001 2.7001 0.17042 2.7068
14605 0.86579E-001 2.7055 0.16985 2.7122
14606 0.80117E-001 2.5667 0.15976 2.5730
14607 0.81161E-001 2.5892 0.16155 2.5955
14608 0.82208E-001 2.6118 0.16335 2.6182
14609 0.83200E-001 2.6340 0.16512 2.6405
14610 0.84149E-001 2.6560 0.16689 2.6626
14611 0.85077E-001 2.6780 0.16865 2.6846
14612 0.80617E-001 2.5728 0.15901 2.5789
14613 0.81751E-001 2.5953 0.16085 2.6016
14614 0.82823E-001 2.6177 0.16268 2.6240
14615 0.83801E-001 2.6397 0.16447 2.6461
14616 0.84743E-001 2.6616 0.16626 2.6681
14617 0.85664E-001 2.6835 0.16805 2.6901
14618 0.84381E-001 2.6893 0.17307 2.6962
14619 0.85238E-001 2.6947 0.17161 2.7015
14620 0.78706E-001 2.5574 0.16309 2.5638
14621 0.79644E-001 2.5793 0.16475 2.5858
14622 0.80590E-001 2.6013 0.16641 2.6078
14623 0.81538E-001 2.6232 0.16807 2.6299
14624 0.82487E-001 2.6452 0.16974 2.6520
14625 0.83433E-001 2.6673 0.17140 2.6741
14626 0.79523E-001 2.5622 0.16128 2.5685
14627 0.80489E-001 2.5843 0.16300 2.5907
14628 0.81462E-001 2.6065 0.16472 2.6130
14629 0.82421E-001 2.6286 0.16644 2.6352
14630 0.83366E-001 2.6506 0.16816 2.6572
14631 0.84299E-001 2.6726 0.16987 2.6793
14632 0.82053E-001 2.6720 0.17798 2.6792
14633 0.83657E-001 2.6845 0.17474 2.6915
14634 0.83060E-001 2.6807 0.17633 2.6877
14635 0.82501E-001 2.6767 0.17753 2.6838
14636 0.76332E-001 2.5401 0.16817 2.5468
14637 0.77279E-001 2.5620 0.16981 2.5688
14638 0.78230E-001 2.5840 0.17144 2.5908
14639 0.79184E-001 2.6059 0.17308 2.6129
14640 0.80139E-001 2.6279 0.17471 2.6350
14641 0.81091E-001 2.6500 0.17634 2.6571
14642 0.77975E-001 2.5528 0.16481 2.5593
14643 0.77357E-001 2.5488 0.16643 2.5554
14644 0.76790E-001 2.5447 0.16767 2.5514
14645 0.78908E-001 2.5746 0.16646 2.5812
14646 0.78295E-001 2.5706 0.16807 2.5773
14647 0.77736E-001 2.5666 0.16931 2.5734
14648 0.79845E-001 2.5965 0.16811 2.6031
14649 0.79234E-001 2.5925 0.16971 2.5992
14650 0.78685E-001 2.5885 0.17095 2.5953
14651 0.80788E-001 2.6184 0.16976 2.6251
14652 0.80179E-001 2.6144 0.17136 2.6212
14653 0.79636E-001 2.6105 0.17259 2.6174
14654 0.81734E-001 2.6404 0.17142 2.6472
14655 0.81126E-001 2.6364 0.17301 2.6433
14656 0.80589E-001 2.6325 0.17424 2.6394
14657 0.82687E-001 2.6624 0.17307 2.6693
14658 0.82083E-001 2.6584 0.17466 2.6654
14659 0.81542E-001 2.6545 0.17588 2.6616
14660 0.83168E-001 2.6572 0.16770 2.6637
14661 0.82060E-001 2.6676 0.17718 2.6747
14662 0.82167E-001 2.6648 0.17543 2.6719
14663 0.82409E-001 2.6617 0.17254 2.6686
14664 0.77378E-001 2.5241 0.15756 2.5302
14665 0.78347E-001 2.5461 0.15924 2.5523
14666 0.79301E-001 2.5683 0.16093 2.5745
14667 0.80262E-001 2.5904 0.16262 2.5968
14668 0.81216E-001 2.6126 0.16432 2.6191
14669 0.82190E-001 2.6349 0.16601 2.6414
14670 0.76298E-001 2.5351 0.16737 2.5418
14671 0.76433E-001 2.5315 0.16554 2.5380
14672 0.76707E-001 2.5281 0.16256 2.5345
14673 0.77253E-001 2.5571 0.16901 2.5638
14674 0.77386E-001 2.5536 0.16718 2.5602
14675 0.77653E-001 2.5503 0.16420 2.5567
14676 0.78213E-001 2.5791 0.17064 2.5859
14677 0.78347E-001 2.5757 0.16881 2.5824
14678 0.78612E-001 2.5724 0.16585 2.5789
14679 0.79176E-001 2.6011 0.17227 2.6080
14680 0.79312E-001 2.5978 0.17045 2.6046
14681 0.79573E-001 2.5945 0.16750 2.6011
14682 0.80140E-001 2.6232 0.17390 2.6302
14683 0.80277E-001 2.6199 0.17209 2.6268
14684 0.80535E-001 2.6167 0.16916 2.6234
14685 0.81101E-001 2.6453 0.17553 2.6524
14686 0.81236E-001 2.6422 0.17374 2.6492
14687 0.81487E-001 2.6390 0.17084 2.6458
14688 0.86582E-001 2.6522 0.15877 2.6584
14689 0.80957E-001 2.5190 0.14841 2.5246
14690 0.81884E-001 2.5411 0.15013 2.5468
14691 0.82811E-001 2.5632 0.15186 2.5690
14692 0.83740E-001 2.5854 0.15358 2.5913
14693 0.84675E-001 2.6076 0.15531 2.6136
14694 0.85617E-001 2.6299 0.15704 2.6360
14695 0.91427E-001 2.6572 0.14848 2.6629
14696 0.86024E-001 2.5241 0.13780 2.5293
14697 0.86918E-001 2.5461 0.13957 2.5514
14698 0.87829E-001 2.5683 0.14135 2.5737
14699 0.88743E-001 2.5905 0.14312 2.5959
14700 0.89667E-001 2.6127 0.14490 2.6183
14701 0.90561E-001 2.6350 0.14669 2.6406
14702 0.94781E-001 2.6719 0.13583 2.6771
14703 0.93263E-001 2.6618 0.14180 2.6672
14704 0.94026E-001 2.6651 0.13787 2.6703
14705 0.94416E-001 2.6676 0.13584 2.6727
14706 0.89467E-001 2.5400 0.12412 2.5446
14707 0.90361E-001 2.5619 0.12606 2.5666
14708 0.91251E-001 2.5838 0.12800 2.5886
14709 0.92136E-001 2.6058 0.12995 2.6107
14710 0.93020E-001 2.6278 0.13191 2.6328
14711 0.93904E-001 2.6499 0.13387 2.6549
14712 0.87634E-001 2.5280 0.13054 2.5329
14713 0.88486E-001 2.5314 0.12630 2.5361
14714 0.89057E-001 2.5350 0.12417 2.5396
14715 0.88591E-001 2.5503 0.13242 2.5553
14716 0.89415E-001 2.5536 0.12822 2.5584
14717 0.89955E-001 2.5570 0.12610 2.5617
14718 0.89521E-001 2.5725 0.13430 2.5776
14719 0.90330E-001 2.5758 0.13014 2.5807
14720 0.90848E-001 2.5790 0.12804 2.5838
14721 0.90445E-001 2.5947 0.13617 2.5999
14722 0.91238E-001 2.5980 0.13206 2.6030
14723 0.91737E-001 2.6011 0.12999 2.6060
14724 0.91369E-001 2.6170 0.13804 2.6222
14725 0.92144E-001 2.6202 0.13399 2.6253
14726 0.92623E-001 2.6232 0.13194 2.6282
14727 0.92300E-001 2.6393 0.13992 2.6447
14728 0.93063E-001 2.6426 0.13592 2.6477
14729 0.93513E-001 2.6454 0.13389 2.6504
14730 0.92688E-001 2.6893 0.14831 2.6950
14731 0.94572E-001 2.6767 0.13760 2.6819
14732 0.94097E-001 2.6808 0.14041 2.6862
14733 0.93507E-001 2.6846 0.14401 2.6901
14734 0.87517E-001 2.5573 0.13615 2.5625
14735 0.88381E-001 2.5792 0.13817 2.5845
14736 0.89236E-001 2.6012 0.14018 2.6065
14737 0.90093E-001 2.6232 0.14221 2.6286
14738 0.90954E-001 2.6452 0.14424 2.6507
14739 0.91821E-001 2.6672 0.14627 2.6728
14740 0.89285E-001 2.5447 0.12582 2.5494
14741 0.88848E-001 2.5489 0.12853 2.5536
14742 0.88287E-001 2.5527 0.13200 2.5577
14743 0.90172E-001 2.5666 0.12776 2.5713
14744 0.89743E-001 2.5706 0.13049 2.5755
14745 0.89177E-001 2.5746 0.13399 2.5796
14746 0.91055E-001 2.5885 0.12971 2.5933
14747 0.90631E-001 2.5925 0.13245 2.5974
14748 0.90058E-001 2.5964 0.13598 2.6015
14749 0.91936E-001 2.6104 0.13167 2.6153
14750 0.91512E-001 2.6144 0.13442 2.6195
14751 0.90932E-001 2.6184 0.13797 2.6236
14752 0.92815E-001 2.6324 0.13364 2.6374
14753 0.92388E-001 2.6364 0.13641 2.6415
14754 0.91803E-001 2.6404 0.13998 2.6457
14755 0.93694E-001 2.6545 0.13561 2.6596
14756 0.93251E-001 2.6585 0.13840 2.6638
14757 0.92663E-001 2.6624 0.14199 2.6678
14758 0.90158E-001 2.7003 0.15803 2.7064
14759 0.91494E-001 2.6947 0.15302 2.7006
14760 0.85015E-001 2.5691 0.14660 2.5747
14761 0.85835E-001 2.5908 0.14851 2.5965
14762 0.86672E-001 2.6126 0.15041 2.6184
14763 0.87541E-001 2.6344 0.15229 2.6403
14764 0.88423E-001 2.6563 0.15419 2.6622
14765 0.89301E-001 2.6782 0.15610 2.6842
14766 0.86330E-001 2.5632 0.14120 2.5685
14767 0.87179E-001 2.5850 0.14317 2.5904
14768 0.88028E-001 2.6069 0.14513 2.6124
14769 0.88885E-001 2.6288 0.14709 2.6344
14770 0.89753E-001 2.6507 0.14906 2.6564
14771 0.90625E-001 2.6727 0.15104 2.6785
14772 0.87455E-001 2.7111 0.16834 2.7177
14773 0.88791E-001 2.7057 0.16319 2.7121
14774 0.81928E-001 2.5829 0.15800 2.5891
14775 0.82775E-001 2.6033 0.15959 2.6095
14776 0.83764E-001 2.6244 0.16130 2.6307
14777 0.84719E-001 2.6458 0.16304 2.6522
14778 0.85652E-001 2.6674 0.16479 2.6739
14779 0.86561E-001 2.6892 0.16656 2.6957
14780 0.83601E-001 2.5753 0.15223 2.5812
14781 0.84366E-001 2.5970 0.15406 2.6029
14782 0.85222E-001 2.6185 0.15585 2.6245
14783 0.86130E-001 2.6401 0.15767 2.6462
14784 0.87033E-001 2.6618 0.15950 2.6680
14785 0.87921E-001 2.6837 0.16134 2.6900
14786 0.89096E-001 2.8832 0.18596 2.8905
14787 0.87330E-001 2.7361 0.17386 2.7430
14788 0.88165E-001 2.7576 0.17554 2.7646
14789 0.88948E-001 2.7794 0.17725 2.7865
14790 0.89647E-001 2.8016 0.17899 2.8088
14791 0.90236E-001 2.8241 0.18077 2.8314
14792 0.89554E-001 2.8538 0.18334 2.8611
14793 0.91667E-001 2.8558 0.18191 2.8630
14794 0.87664E-001 2.7321 0.17204 2.7389
14795 0.88521E-001 2.7532 0.17369 2.7601
14796 0.89356E-001 2.7745 0.17536 2.7814
14797 0.90133E-001 2.7955 0.17702 2.8026
14798 0.90746E-001 2.8160 0.17866 2.8231
14799 0.91052E-001 2.8356 0.18029 2.8428
14800 0.91739E-001 2.8442 0.18131 2.8515
14801 0.86924E-001 2.7216 0.17203 2.7284
14802 0.87814E-001 2.7430 0.17366 2.7499
14803 0.88710E-001 2.7645 0.17530 2.7715
14804 0.89564E-001 2.7857 0.17692 2.7928
14805 0.90257E-001 2.8054 0.17840 2.8125
14806 0.90854E-001 2.8235 0.17973 2.8306
14807 0.87526E-001 2.7277 0.17153 2.7345
14808 0.91638E-001 2.8454 0.18314 2.8527
14809 0.85405E-001 2.7115 0.17450 2.7184
14810 0.86422E-001 2.7337 0.17593 2.7407
14811 0.87444E-001 2.7560 0.17737 2.7630
14812 0.88472E-001 2.7783 0.17881 2.7854
14813 0.89523E-001 2.8006 0.18025 2.8078
14814 0.90585E-001 2.8230 0.18169 2.8303
14815 0.86237E-001 2.7167 0.17309 2.7236
14816 0.87227E-001 2.7385 0.17455 2.7455
14817 0.88964E-001 2.8260 0.18851 2.8336
14818 0.90792E-001 2.8397 0.18480 2.8472
14819 0.90094E-001 2.8353 0.18656 2.8428
14820 0.89475E-001 2.8310 0.18798 2.8386
14821 0.83032E-001 2.6939 0.17948 2.7012
14822 0.84001E-001 2.7159 0.18099 2.7232
14823 0.84977E-001 2.7378 0.18250 2.7452
14824 0.85960E-001 2.7598 0.18400 2.7673
14825 0.86954E-001 2.7819 0.18551 2.7894
14826 0.87955E-001 2.8039 0.18701 2.8115
14827 0.84664E-001 2.7066 0.17617 2.7137
14828 0.84060E-001 2.7027 0.17778 2.7099
14829 0.83493E-001 2.6987 0.17902 2.7059
14830 0.85656E-001 2.7287 0.17760 2.7358
14831 0.85039E-001 2.7246 0.17923 2.7319
14832 0.84474E-001 2.7206 0.18051 2.7279
14833 0.86658E-001 2.7508 0.17903 2.7579
14834 0.86027E-001 2.7466 0.18069 2.7539
14835 0.85459E-001 2.7426 0.18200 2.7500
14836 0.87676E-001 2.7729 0.18047 2.7802
14837 0.87028E-001 2.7687 0.18215 2.7761
14838 0.86453E-001 2.7646 0.18349 2.7721
14839 0.88707E-001 2.7952 0.18191 2.8025
14840 0.88040E-001 2.7908 0.18362 2.7983
14841 0.87453E-001 2.7867 0.18499 2.7942
14842 0.89749E-001 2.8174 0.18335 2.8248
14843 0.89060E-001 2.8130 0.18508 2.8205
14844 0.88462E-001 2.8088 0.18648 2.8164
14845 0.89684E-001 2.8161 0.18029 2.8233
14846 0.88999E-001 2.8219 0.18743 2.8295
14847 0.89055E-001 2.8211 0.18501 2.8286
14848 0.84142E-001 2.6797 0.16951 2.6864
14849 0.85102E-001 2.7024 0.17133 2.7091
14850 0.86019E-001 2.7251 0.17315 2.7320
14851 0.86906E-001 2.7479 0.17497 2.7549
14852 0.87812E-001 2.7708 0.17677 2.7778
14853 0.88730E-001 2.7935 0.17855 2.8006
14854 0.83287E-001 2.6840 0.17414 2.6909
14855 0.83055E-001 2.6868 0.17695 2.6939
14856 0.82990E-001 2.6894 0.17868 2.6966
14857 0.84201E-001 2.7064 0.17562 2.7134
14858 0.85101E-001 2.7272 0.17700 2.7343
14859 0.85979E-001 2.7519 0.18013 2.7591
14860 0.87010E-001 2.7753 0.18176 2.7826
14861 0.88029E-001 2.7982 0.18338 2.8055
14862 0.87967E-001 2.7993 0.18587 2.8069
14863 0.86959E-001 2.7771 0.18434 2.7846
14864 0.85971E-001 2.7554 0.18293 2.7628
14865 0.84981E-001 2.7339 0.18162 2.7412
14866 0.83959E-001 2.7113 0.18017 2.7186
14867 0.84889E-001 2.7292 0.17974 2.7364
14868 0.83979E-001 2.7085 0.17842 2.7156
14869 0.93222E-001 2.8105 0.17190 2.8173
14870 0.87522E-001 2.6749 0.16064 2.6811
14871 0.88461E-001 2.6975 0.16252 2.7038
14872 0.89402E-001 2.7201 0.16440 2.7265
14873 0.90346E-001 2.7427 0.16628 2.7493
14874 0.91301E-001 2.7654 0.16815 2.7720
14875 0.92266E-001 2.7880 0.17003 2.7947
14876 0.98112E-001 2.8159 0.16221 2.8223
14877 0.92308E-001 2.6797 0.15041 2.6855
14878 0.93264E-001 2.7024 0.15235 2.7083
14879 0.94253E-001 2.7252 0.15430 2.7312
14880 0.95261E-001 2.7480 0.15626 2.7540
14881 0.96258E-001 2.7707 0.15824 2.7769
14882 0.97220E-001 2.7934 0.16022 2.7997
14883 0.10028 2.8259 0.15203 2.8318
14884 0.99536E-001 2.8199 0.15711 2.8260
14885 0.99807E-001 2.8211 0.15379 2.8270
14886 0.10002 2.8224 0.15203 2.8282
14887 0.95573E-001 2.6939 0.13813 2.6991
14888 0.96381E-001 2.7158 0.14043 2.7211
14889 0.97181E-001 2.7378 0.14274 2.7432
14890 0.97972E-001 2.7598 0.14505 2.7653
14891 0.98753E-001 2.7818 0.14737 2.7874
14892 0.99522E-001 2.8038 0.14970 2.8096
14893 0.94270E-001 2.6848 0.14400 2.6903
14894 0.94947E-001 2.6875 0.14015 2.6929
14895 0.95277E-001 2.6898 0.13816 2.6950
14896 0.95268E-001 2.7076 0.14622 2.7132
14897 0.95817E-001 2.7100 0.14243 2.7154
14898 0.96087E-001 2.7118 0.14045 2.7171
14899 0.96191E-001 2.7303 0.14840 2.7360
14900 0.96652E-001 2.7323 0.14471 2.7378
14901 0.96892E-001 2.7338 0.14275 2.7392
14902 0.97071E-001 2.7528 0.15058 2.7586
14903 0.97470E-001 2.7546 0.14698 2.7602
14904 0.97690E-001 2.7559 0.14507 2.7615
14905 0.97932E-001 2.7752 0.15275 2.7812
14906 0.98271E-001 2.7768 0.14925 2.7825
14907 0.98476E-001 2.7780 0.14738 2.7837
14908 0.98757E-001 2.7976 0.15494 2.8036
14909 0.99051E-001 2.7989 0.15152 2.8048
14910 0.99251E-001 2.8002 0.14970 2.8059
14911 0.97584E-001 2.8453 0.16689 2.8519
14912 0.10000 2.8312 0.15412 2.8371
14913 0.99403E-001 2.8357 0.15750 2.8418
14914 0.98656E-001 2.8400 0.16180 2.8463
14915 0.93397E-001 2.7114 0.15092 2.7173
14916 0.94105E-001 2.7337 0.15355 2.7396
14917 0.94809E-001 2.7559 0.15619 2.7620
14918 0.95516E-001 2.7782 0.15884 2.7844
14919 0.96224E-001 2.8006 0.16151 2.8069
14920 0.96921E-001 2.8229 0.16419 2.8294
14921 0.95353E-001 2.6987 0.13995 2.7040
14922 0.94871E-001 2.7029 0.14284 2.7083
14923 0.94264E-001 2.7067 0.14653 2.7123
14924 0.96145E-001 2.7206 0.14228 2.7260
14925 0.95666E-001 2.7247 0.14524 2.7303
14926 0.95034E-001 2.7287 0.14903 2.7344
14927 0.96934E-001 2.7426 0.14463 2.7482
14928 0.96444E-001 2.7468 0.14766 2.7524
14929 0.95786E-001 2.7508 0.15155 2.7567
14930 0.97715E-001 2.7647 0.14698 2.7703
14931 0.97205E-001 2.7689 0.15010 2.7747
14932 0.96524E-001 2.7730 0.15409 2.7790
14933 0.98488E-001 2.7868 0.14935 2.7926
14934 0.97952E-001 2.7911 0.15255 2.7970
14935 0.97251E-001 2.7953 0.15665 2.8014
14936 0.99249E-001 2.8090 0.15173 2.8148
14937 0.98687E-001 2.8134 0.15502 2.8194
14938 0.97963E-001 2.8176 0.15922 2.8238
14939 0.96353E-001 2.8505 0.17296 2.8574
14940 0.90935E-001 2.7220 0.16020 2.7282
14941 0.91771E-001 2.7436 0.16235 2.7499
14942 0.92610E-001 2.7652 0.16449 2.7716
14943 0.93510E-001 2.7865 0.16661 2.7930
14944 0.94537E-001 2.8075 0.16867 2.8141
14945 0.95553E-001 2.8286 0.17075 2.8354
14946 0.92182E-001 2.7160 0.15539 2.7220
14947 0.94361E-001 2.8603 0.17969 2.8675
14948 0.88364E-001 2.7323 0.16996 2.7390
14949 0.89265E-001 2.7536 0.17159 2.7603
14950 0.90188E-001 2.7748 0.17321 2.7817
14951 0.91159E-001 2.7960 0.17482 2.8029
14952 0.92120E-001 2.8174 0.17645 2.8244
14953 0.93196E-001 2.8391 0.17806 2.8462
14954 0.89523E-001 2.7277 0.16554 2.7341
14955 0.99156E-001 3.0106 0.19518 3.0185
14956 0.91567E-001 2.8953 0.18672 2.9027
14957 0.94136E-001 2.9077 0.18737 2.9152
14958 0.95312E-001 2.9277 0.18884 2.9353
14959 0.96347E-001 2.9481 0.19037 2.9558
14960 0.97303E-001 2.9688 0.19195 2.9766
14961 0.98228E-001 2.9897 0.19357 2.9976
14962 0.99413E-001 3.0065 0.19365 3.0144
14963 0.93065E-001 2.8782 0.18362 2.8856
14964 0.94549E-001 2.9013 0.18538 2.9087
14965 0.95679E-001 2.9227 0.18704 2.9302
14966 0.96651E-001 2.9437 0.18869 2.9513
14967 0.97580E-001 2.9646 0.19034 2.9723
14968 0.98496E-001 2.9856 0.19199 2.9933
14969 0.99228E-001 3.0031 0.19349 3.0110
14970 0.92995E-001 2.8693 0.18321 2.8767
14971 0.94263E-001 2.8942 0.18507 2.9017
14972 0.95352E-001 2.9168 0.18681 2.9244
14973 0.96343E-001 2.9385 0.18850 2.9461
14974 0.97311E-001 2.9601 0.19016 2.9678
14975 0.98269E-001 2.9816 0.19183 2.9894
14976 0.98871E-001 2.9998 0.19383 3.0076
14977 0.92620E-001 2.8673 0.18464 2.8748
14978 0.93622E-001 2.8893 0.18615 2.8968
14979 0.94662E-001 2.9114 0.18768 2.9189
14980 0.95720E-001 2.9334 0.18921 2.9411
14981 0.96775E-001 2.9555 0.19074 2.9633
14982 0.97826E-001 2.9776 0.19228 2.9854
14983 0.96290E-001 2.9808 0.19875 2.9890
14984 0.98118E-001 2.9943 0.19514 3.0023
14985 0.97408E-001 2.9898 0.19679 2.9979
14986 0.96774E-001 2.9855 0.19820 2.9937
14987 0.89990E-001 2.8480 0.18997 2.8558
14988 0.91023E-001 2.8701 0.19144 2.8779
14989 0.92067E-001 2.8922 0.19290 2.9001
14990 0.93118E-001 2.9143 0.19436 2.9223
14991 0.94175E-001 2.9365 0.19582 2.9445
14992 0.95231E-001 2.9586 0.19729 2.9667
14993 0.91807E-001 2.8617 0.18626 2.8693
14994 0.91121E-001 2.8574 0.18801 2.8650
14995 0.90499E-001 2.8531 0.18944 2.8608
14996 0.92822E-001 2.8837 0.18772 2.8913
14997 0.92145E-001 2.8793 0.18946 2.8870
14998 0.91529E-001 2.8751 0.19089 2.8829
14999 0.93864E-001 2.9058 0.18919 2.9134
15000 0.93183E-001 2.9014 0.19092 2.9091
15001 0.92569E-001 2.8971 0.19235 2.9050
15002 0.94925E-001 2.9279 0.19067 2.9356
15003 0.94234E-001 2.9234 0.19238 2.9313
15004 0.93618E-001 2.9192 0.19381 2.9271
15005 0.95991E-001 2.9500 0.19215 2.9578
15006 0.95291E-001 2.9455 0.19384 2.9534
15007 0.94670E-001 2.9413 0.19527 2.9493
15008 0.97057E-001 2.9722 0.19364 2.9800
15009 0.96347E-001 2.9676 0.19531 2.9756
15010 0.95723E-001 2.9634 0.19673 2.9715
15011 0.96951E-001 2.9711 0.19240 2.9790
15012 0.96324E-001 2.9774 0.19783 2.9855
15013 0.96431E-001 2.9752 0.19586 2.9832
15014 0.90697E-001 2.8385 0.18201 2.8458
15015 0.91736E-001 2.8607 0.18373 2.8680
15016 0.92776E-001 2.8828 0.18546 2.8902
15017 0.93819E-001 2.9049 0.18719 2.9124
15018 0.94865E-001 2.9270 0.18892 2.9346
15019 0.95899E-001 2.9490 0.19066 2.9568
15020 0.90030E-001 2.8442 0.18893 2.8519
15021 0.90087E-001 2.8432 0.18655 2.8508
15022 0.91072E-001 2.8665 0.19041 2.8743
15023 0.91130E-001 2.8653 0.18811 2.8729
15024 0.92118E-001 2.8887 0.19190 2.8965
15025 0.92182E-001 2.8874 0.18965 2.8951
15026 0.93169E-001 2.9109 0.19338 2.9188
15027 0.93241E-001 2.9094 0.19121 2.9172
15028 0.94221E-001 2.9331 0.19487 2.9410
15029 0.94303E-001 2.9313 0.19276 2.9392
15030 0.95273E-001 2.9552 0.19634 2.9632
15031 0.95368E-001 2.9533 0.19432 2.9612
15032 0.99422E-001 2.9667 0.18528 2.9742
15033 0.94111E-001 2.8329 0.17383 2.8398
15034 0.94991E-001 2.8553 0.17574 2.8623
15035 0.95875E-001 2.8776 0.17765 2.8847
15036 0.96758E-001 2.8999 0.17956 2.9071
15037 0.97643E-001 2.9222 0.18147 2.9294
15038 0.98530E-001 2.9445 0.18338 2.9518
15039 0.10311 2.9712 0.17693 2.9783
15040 0.98914E-001 2.8383 0.16437 2.8448
15041 0.99674E-001 2.8606 0.16651 2.8672
15042 0.10037 2.8828 0.16861 2.8894
15043 0.10106 2.9049 0.17070 2.9117
15044 0.10173 2.9270 0.17278 2.9338
15045 0.10243 2.9491 0.17485 2.9561
15046 0.10505 2.9807 0.16979 2.9874
15047 0.10440 2.9753 0.17246 2.9821
15048 0.10476 2.9774 0.17007 2.9841
15049 0.10098 2.8480 0.15455 2.8540
15050 0.10169 2.8701 0.15709 2.8762
15051 0.10237 2.8922 0.15962 2.8984
15052 0.10305 2.9143 0.16216 2.9206
15053 0.10372 2.9364 0.16470 2.9429
15054 0.10439 2.9586 0.16725 2.9651
15055 0.10048 2.8414 0.15590 2.8474
15056 0.10034 2.8429 0.15916 2.8492
15057 0.10069 2.8426 0.15425 2.8486
15058 0.10376 2.9530 0.17006 2.9597
15059 0.10407 2.9547 0.16752 2.9613
15060 0.10128 2.8645 0.15735 2.8706
15061 0.10200 2.8876 0.15992 2.8938
15062 0.10270 2.9101 0.16245 2.9164
15063 0.10339 2.9324 0.16498 2.9389
15064 0.10310 2.9307 0.16768 2.9373
15065 0.10110 2.8650 0.16090 2.8713
15066 0.10245 2.9087 0.16533 2.9152
15067 0.10178 2.8866 0.16298 2.8930
15068 0.10196 2.9998 0.18510 3.0072
15069 0.10475 2.9855 0.17190 2.9923
15070 0.10412 2.9898 0.17542 2.9968
15071 0.10321 2.9944 0.17992 3.0016
15072 0.98238E-001 2.8673 0.16947 2.8740
15073 0.98864E-001 2.8893 0.17205 2.8961
15074 0.99483E-001 2.9113 0.17464 2.9183
15075 0.10011 2.9334 0.17724 2.9405
15076 0.10073 2.9555 0.17985 2.9627
15077 0.10135 2.9776 0.18247 2.9849
15078 0.10070 2.8532 0.15665 2.8593
15079 0.10010 2.8577 0.16006 2.8639
15080 0.99339E-001 2.8619 0.16437 2.8684
15081 0.10139 2.8752 0.15918 2.8814
15082 0.10081 2.8795 0.16259 2.8859
15083 0.10002 2.8838 0.16693 2.8904
15084 0.10208 2.8972 0.16171 2.9035
15085 0.10150 2.9014 0.16513 2.9079
15086 0.10068 2.9058 0.16950 2.9125
15087 0.10275 2.9192 0.16425 2.9256
15088 0.10216 2.9234 0.16768 2.9300
15089 0.10133 2.9279 0.17209 2.9347
15090 0.10342 2.9413 0.16679 2.9478
15091 0.10282 2.9455 0.17025 2.9522
15092 0.10196 2.9500 0.17469 2.9569
15093 0.10408 2.9634 0.16934 2.9700
15094 0.10348 2.9676 0.17283 2.9745
15095 0.10259 2.9722 0.17730 2.9792
15096 0.10111 3.0031 0.18819 3.0107
15097 0.96926E-001 2.8727 0.17520 2.8796
15098 0.97452E-001 2.8949 0.17742 2.9020
15099 0.98075E-001 2.9170 0.17962 2.9241
15100 0.98825E-001 2.9386 0.18177 2.9458
15101 0.99593E-001 2.9600 0.18390 2.9674
15102 0.10035 2.9816 0.18604 2.9891
15103 0.10025 3.0065 0.19128 3.0143
15104 0.95064E-001 2.8808 0.18135 2.8881
15105 0.95757E-001 2.9018 0.18300 2.9092
15106 0.96617E-001 2.9228 0.18469 2.9302
15107 0.97523E-001 2.9437 0.18633 2.9512
15108 0.98440E-001 2.9646 0.18798 2.9722
15109 0.99348E-001 2.9855 0.18962 2.9932
15110 0.10211 3.0873 0.20134 3.0956
15111 0.99981E-001 3.0292 0.19666 3.0373
15112 0.10082 3.0478 0.19814 3.0559
15113 0.10146 3.0676 0.19974 3.0757
15114 0.10256 3.0811 0.19970 3.0893
15115 0.10022 3.0252 0.19516 3.0332
15116 0.10102 3.0439 0.19668 3.0519
15117 0.10177 3.0625 0.19820 3.0706
15118 0.10250 3.0791 0.19961 3.0872
